SubmissionNumber,FacilityID,FacilityName,Media,Chemical,Score,ScoreCategory,PoundsReleased,PoundsPT,Population,SubmissionYear
4668041.0,41045KNTCKUS42P,KENTUCKY UTILITIES CO GHENT STATION,2.0,Mercury compounds,0.280087,4.0,36.5,36.5,372310.0,2020.0
4740681.0,41045KNTCKUS42P,KENTUCKY UTILITIES CO GHENT STATION,2.0,Polycyclic aromatic compounds,0.765201,4.0,6.2,6.2,375265.0,2021.0
4740696.0,41045KNTCKUS42P,KENTUCKY UTILITIES CO GHENT STATION,2.0,Mercury compounds,0.398818,4.0,51.6,51.6,375265.0,2021.0
4864285.0,41045KNTCKUS42P,KENTUCKY UTILITIES CO GHENT STATION,2.0,Polycyclic aromatic compounds,0.733785,4.0,5.9,5.9,378582.0,2022.0
4864303.0,41045KNTCKUS42P,KENTUCKY UTILITIES CO GHENT STATION,2.0,Mercury compounds,0.399692,4.0,51.3,51.3,378582.0,2022.0
4428170.0,40310KNTCKCURDS,KENTUCKY UTILITIES CO. - E. W. BROWN STATION,2.0,Mercury compounds,0.103657,4.0,5.1,5.1,676277.0,2017.0
4428182.0,40310KNTCKCURDS,KENTUCKY UTILITIES CO. - E. W. BROWN STATION,2.0,Polycyclic aromatic compounds,0.35482,4.0,0.9,0.9,676277.0,2017.0
4530376.0,40310KNTCKCURDS,KENTUCKY UTILITIES CO. - E. W. BROWN STATION,2.0,Polycyclic aromatic compounds,0.555921,4.0,1.4,1.4,681691.0,2018.0
4530382.0,40310KNTCKCURDS,KENTUCKY UTILITIES CO. - E. W. BROWN STATION,2.0,Mercury compounds,0.29485,4.0,14.4,14.4,681691.0,2018.0
4607298.0,40310KNTCKCURDS,KENTUCKY UTILITIES CO. - E. W. BROWN STATION,2.0,Mercury compounds,0.10107,4.0,4.9,4.9,687105.0,2019.0
4607319.0,40310KNTCKCURDS,KENTUCKY UTILITIES CO. - E. W. BROWN STATION,2.0,Polycyclic aromatic compounds,0.239957,4.0,0.6,0.6,687105.0,2019.0
4665274.0,40310KNTCKCURDS,KENTUCKY UTILITIES CO. - E. W. BROWN STATION,2.0,Polycyclic aromatic compounds,0.281939,4.0,0.7,0.7,692519.0,2020.0
4665293.0,40310KNTCKCURDS,KENTUCKY UTILITIES CO. - E. W. BROWN STATION,2.0,Mercury compounds,0.116353,4.0,5.6,5.6,692519.0,2020.0
4740676.0,40310KNTCKCURDS,KENTUCKY UTILITIES CO. - E. W. BROWN STATION,2.0,Mercury compounds,0.0628234,4.0,3.0,3.0,698482.0,2021.0
4740677.0,40310KNTCKCURDS,KENTUCKY UTILITIES CO. - E. W. BROWN STATION,2.0,Polycyclic aromatic compounds,0.243519,4.0,0.6,0.6,698482.0,2021.0
4864252.0,40310KNTCKCURDS,KENTUCKY UTILITIES CO. - E. W. BROWN STATION,2.0,Mercury compounds,0.0950174,4.0,4.5,4.5,704854.0,2022.0
4864290.0,40310KNTCKCURDS,KENTUCKY UTILITIES CO. - E. W. BROWN STATION,2.0,Polycyclic aromatic compounds,0.286409,4.0,0.7,0.7,704854.0,2022.0
4522101.0,70805LLDSGCORNE,HONEYWELL INTERNATIONAL INC-BATON ROUGE PLANT,,Mercury,,,,,,2018.0
4435162.0,19706TXCDL2000W,DELAWARE CITY REFINERY,1.0,"1,2,4-Trimethylbenzene",0.47148,2.0,247.0,247.0,1684033.54691,2017.0
4435162.0,19706TXCDL2000W,DELAWARE CITY REFINERY,2.0,"1,2,4-Trimethylbenzene",0.15636,4.0,563.0,563.0,1684033.54691,2017.0
4435184.0,19706TXCDL2000W,DELAWARE CITY REFINERY,1.0,Polycyclic aromatic compounds,6.41464,2.0,0.85,0.85,1684033.54691,2017.0
4435184.0,19706TXCDL2000W,DELAWARE CITY REFINERY,2.0,Polycyclic aromatic compounds,326.521,4.0,234.0,234.0,1684033.54691,2017.0
4470420.0,19706TXCDL2000W,DELAWARE CITY REFINERY,2.0,Mercury compounds,6.05776,4.0,91.0,91.0,1684033.54691,2017.0
4470420.0,19706TXCDL2000W,DELAWARE CITY REFINERY,1.0,Mercury compounds,0.605609,2.0,1.07,1.07,1684033.54691,2017.0
4470421.0,19706TXCDL2000W,DELAWARE CITY REFINERY,1.0,Benzene,1313.82,2.0,1012.0,1012.0,1684033.54691,2017.0
4470421.0,19706TXCDL2000W,DELAWARE CITY REFINERY,2.0,Benzene,935.638,4.0,6060.0,6060.0,1684033.54691,2017.0
4522308.0,19706TXCDL2000W,DELAWARE CITY REFINERY,2.0,"1,2,4-Trimethylbenzene",0.179983,4.0,646.0,646.0,1691970.87031,2018.0
4522308.0,19706TXCDL2000W,DELAWARE CITY REFINERY,1.0,"1,2,4-Trimethylbenzene",0.613208,2.0,319.0,319.0,1691970.87031,2018.0
4522314.0,19706TXCDL2000W,DELAWARE CITY REFINERY,2.0,Polycyclic aromatic compounds,371.763,4.0,265.56,265.56,1691970.87031,2018.0
4522314.0,19706TXCDL2000W,DELAWARE CITY REFINERY,1.0,Polycyclic aromatic compounds,5.62817,2.0,0.74,0.74,1691970.87031,2018.0
4548301.0,19706TXCDL2000W,DELAWARE CITY REFINERY,2.0,Benzene,572.295,4.0,3695.0,3695.0,1691970.87031,2018.0
4548301.0,19706TXCDL2000W,DELAWARE CITY REFINERY,1.0,Benzene,1360.19,2.0,1041.0,1041.0,1691970.87031,2018.0
4550650.0,19706TXCDL2000W,DELAWARE CITY REFINERY,2.0,Mercury compounds,5.743,4.0,86.0,86.0,1691970.87031,2018.0
4550650.0,19706TXCDL2000W,DELAWARE CITY REFINERY,1.0,Mercury compounds,0.529749,2.0,0.93,0.93,1691970.87031,2018.0
4622533.0,19706TXCDL2000W,DELAWARE CITY REFINERY,1.0,"1,2,4-Trimethylbenzene",0.416184,2.0,215.0,215.0,1699908.1948,2019.0
4622533.0,19706TXCDL2000W,DELAWARE CITY REFINERY,2.0,"1,2,4-Trimethylbenzene",0.120742,4.0,432.0,432.0,1699908.1948,2019.0
4621363.0,19706TXCDL2000W,DELAWARE CITY REFINERY,1.0,Mercury compounds,0.573256,2.0,1.0,1.0,1699908.1948,2019.0
4621363.0,19706TXCDL2000W,DELAWARE CITY REFINERY,2.0,Mercury compounds,6.89991,4.0,103.0,103.0,1699908.1948,2019.0
4621425.0,19706TXCDL2000W,DELAWARE CITY REFINERY,2.0,Benzene,561.823,4.0,3616.0,3616.0,1699908.1948,2019.0
4621425.0,19706TXCDL2000W,DELAWARE CITY REFINERY,1.0,Benzene,1300.53,2.0,989.0,989.0,1699908.1948,2019.0
4621427.0,19706TXCDL2000W,DELAWARE CITY REFINERY,1.0,Polycyclic aromatic compounds,6.36164,2.0,0.83,0.83,1699908.1948,2019.0
4621427.0,19706TXCDL2000W,DELAWARE CITY REFINERY,2.0,Polycyclic aromatic compounds,331.745,4.0,236.21,236.21,1699908.1948,2019.0
4676408.0,19706TXCDL2000W,DELAWARE CITY REFINERY,2.0,Polycyclic aromatic compounds,331.11,4.0,235.0,235.0,1707845.51867,2020.0
4676680.0,19706TXCDL2000W,DELAWARE CITY REFINERY,2.0,Mercury compounds,1.0752,4.0,16.0,16.0,1707845.51867,2020.0
4677018.0,19706TXCDL2000W,DELAWARE CITY REFINERY,1.0,"1,2,4-Trimethylbenzene",0.385941,2.0,198.0,198.0,1707845.51867,2020.0
4677018.0,19706TXCDL2000W,DELAWARE CITY REFINERY,2.0,"1,2,4-Trimethylbenzene",0.122246,4.0,436.0,436.0,1707845.51867,2020.0
4677022.0,19706TXCDL2000W,DELAWARE CITY REFINERY,1.0,Benzene,1040.16,2.0,786.0,786.0,1707845.51867,2020.0
4677022.0,19706TXCDL2000W,DELAWARE CITY REFINERY,2.0,Benzene,451.057,4.0,2894.0,2894.0,1707845.51867,2020.0
4752642.0,19706TXCDL2000W,DELAWARE CITY REFINERY,2.0,Polycyclic aromatic compounds,359.12,4.0,254.0,254.0,1716305.41942,2021.0
4752743.0,19706TXCDL2000W,DELAWARE CITY REFINERY,2.0,Mercury compounds,0.674286,4.0,10.0,10.0,1716305.41942,2021.0
4753688.0,19706TXCDL2000W,DELAWARE CITY REFINERY,1.0,Benzene,919.252,2.0,690.0,690.0,1716305.41942,2021.0
4753688.0,19706TXCDL2000W,DELAWARE CITY REFINERY,2.0,Benzene,279.157,4.0,1785.0,1785.0,1716305.41942,2021.0
4754147.0,19706TXCDL2000W,DELAWARE CITY REFINERY,1.0,"1,2,4-Trimethylbenzene",0.378939,2.0,193.0,193.0,1716305.41942,2021.0
4754147.0,19706TXCDL2000W,DELAWARE CITY REFINERY,2.0,"1,2,4-Trimethylbenzene",0.121258,4.0,431.0,431.0,1716305.41942,2021.0
4828022.0,19706TXCDL2000W,DELAWARE CITY REFINERY,2.0,Polycyclic aromatic compounds,394.495,4.0,278.0,278.0,1725271.74037,2022.0
4828656.0,19706TXCDL2000W,DELAWARE CITY REFINERY,2.0,"1,2,4-Trimethylbenzene",0.17789,4.0,630.0,630.0,1725271.74037,2022.0
4828656.0,19706TXCDL2000W,DELAWARE CITY REFINERY,1.0,"1,2,4-Trimethylbenzene",0.363966,2.0,184.0,184.0,1725271.74037,2022.0
4828659.0,19706TXCDL2000W,DELAWARE CITY REFINERY,2.0,Benzene,271.854,4.0,1732.0,1732.0,1725271.74037,2022.0
4828659.0,19706TXCDL2000W,DELAWARE CITY REFINERY,1.0,Benzene,614.392,2.0,458.0,458.0,1725271.74037,2022.0
4827976.0,19706TXCDL2000W,DELAWARE CITY REFINERY,2.0,Mercury compounds,0.676741,4.0,10.0,10.0,1725271.74037,2022.0
4438641.0,78362DPNTCHIGHW,THE CHEMOURS CO,1.0,Hexachlorobenzene,312.307,2.0,22.16,22.16,425181.0,2017.0
4532926.0,78362DPNTCHIGHW,THE CHEMOURS CO,1.0,Hexachlorobenzene,1.55638,2.0,0.11,0.11,426823.0,2018.0
4625888.0,78362DPNTCHIGHW,THE CHEMOURS CO,,Hexachlorobenzene,,,,,,2019.0
4710914.0,78362DPNTCHIGHW,THE CHEMOURS CO,,Hexachlorobenzene,,,,,,2020.0
4781732.0,78362DPNTCHIGHW,THE CHEMOURS CO,,Hexachlorobenzene,,,,,,2021.0
4832253.0,78362DPNTCHIGHW,THE CHEMOURS CO,,Hexachlorobenzene,,,,,,2022.0
4413325.0,16374SCRBGRR1LI,SCRUBGRASS GENERATING PLANT,1.0,Mercury compounds,0.00658852,2.0,0.1,0.1,260605.0,2017.0
4413325.0,16374SCRBGRR1LI,SCRUBGRASS GENERATING PLANT,2.0,Mercury compounds,0.00569108,4.0,0.5,0.5,260605.0,2017.0
4547433.0,16374SCRBGRR1LI,SCRUBGRASS GENERATING PLANT,2.0,Mercury compounds,0.00677398,4.0,0.6,0.6,259139.0,2018.0
4547433.0,16374SCRBGRR1LI,SCRUBGRASS GENERATING PLANT,1.0,Mercury compounds,0.00654418,2.0,0.1,0.1,259139.0,2018.0
4567933.0,16374SCRBGRR1LI,SCRUBGRASS GENERATING PLANT,1.0,Mercury compounds,0.00649984,2.0,0.1,0.1,257673.0,2019.0
4567933.0,16374SCRBGRR1LI,SCRUBGRASS GENERATING PLANT,2.0,Mercury compounds,0.00671865,4.0,0.6,0.6,257673.0,2019.0
4694906.0,16374SCRBGRR1LI,SCRUBGRASS GENERATING PLANT,2.0,Mercury compounds,0.00222111,4.0,0.2,0.2,256206.0,2020.0
4758629.0,16374SCRBGRR1LI,SCRUBGRASS GENERATING PLANT,2.0,Mercury compounds,0.00884859,4.0,0.8,0.8,255665.0,2021.0
4861142.0,16374SCRBGRR1LI,SCRUBGRASS GENERATING PLANT,2.0,Mercury compounds,0.00993785,4.0,0.9,0.9,255657.0,2022.0
4425121.0,36582PHNLC7770R,INEOS PHENOL,2.0,Benzene,0.0557297,4.0,0.11,0.11,618509.0,2017.0
4425121.0,36582PHNLC7770R,INEOS PHENOL,1.0,Benzene,23.9271,2.0,23.92,23.92,618509.0,2017.0
4540879.0,36582PHNLC7770R,INEOS PHENOL,2.0,Benzene,0.0558647,4.0,0.11,0.11,622446.0,2018.0
4540879.0,36582PHNLC7770R,INEOS PHENOL,1.0,Benzene,22.8853,2.0,22.9,22.9,622446.0,2018.0
4609028.0,36582PHNLC7770R,INEOS PHENOL,2.0,Benzene,0.0559997,4.0,0.11,0.11,626383.0,2019.0
4609028.0,36582PHNLC7770R,INEOS PHENOL,1.0,Benzene,24.4114,2.0,24.45,24.45,626383.0,2019.0
4658860.0,36582PHNLC7770R,INEOS PHENOL,1.0,Benzene,24.149,2.0,24.21,24.21,630320.0,2020.0
4658860.0,36582PHNLC7770R,INEOS PHENOL,2.0,Benzene,0.0561348,4.0,0.11,0.11,630320.0,2020.0
4756878.0,36582PHNLC7770R,INEOS PHENOL,2.0,Benzene,0.0562949,4.0,0.11,0.11,634546.0,2021.0
4756878.0,36582PHNLC7770R,INEOS PHENOL,1.0,Benzene,22.7595,2.0,22.82,22.82,634546.0,2021.0
4839290.0,36582PHNLC7770R,INEOS PHENOL,1.0,Benzene,24.4258,2.0,24.48,24.48,639051.0,2022.0
4839290.0,36582PHNLC7770R,INEOS PHENOL,2.0,Benzene,0.0564791,4.0,0.11,0.11,639051.0,2022.0
4458425.0,46402MRBLHCLARK,CARMEUSE LIME INC BUFFINGTON,2.0,Mercury compounds,1.89402,4.0,4.36,4.36,4912939.88811,2017.0
4480825.0,46402MRBLHCLARK,CARMEUSE LIME INC BUFFINGTON,2.0,Mercury,2.05774,4.0,4.75,4.75,4918933.41198,2018.0
4406912.0,51101GRGNL11512,MIDAMERICAN ENERGY CO GEORGE NEAL NORTH,2.0,Mercury compounds,0.0376151,4.0,5.0,5.0,163315.0,2017.0
4524090.0,51101GRGNL11512,MIDAMERICAN ENERGY CO GEORGE NEAL NORTH,2.0,Mercury compounds,0.060425,4.0,8.0,8.0,163923.0,2018.0
4603830.0,51101GRGNL11512,MIDAMERICAN ENERGY CO GEORGE NEAL NORTH,2.0,Mercury compounds,0.0227497,4.0,3.0,3.0,164532.0,2019.0
4651801.0,51101GRGNL11512,MIDAMERICAN ENERGY CO GEORGE NEAL NORTH,2.0,Mercury compounds,0.02284,4.0,3.0,3.0,165140.0,2020.0
4750882.0,51101GRGNL11512,MIDAMERICAN ENERGY CO GEORGE NEAL NORTH,2.0,Mercury compounds,0.038322,4.0,5.0,5.0,166429.0,2021.0
4826332.0,51101GRGNL11512,MIDAMERICAN ENERGY CO GEORGE NEAL NORTH,2.0,Mercury compounds,0.0385987,4.0,5.0,5.0,167834.0,2022.0
4462705.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,1.0,Benzene,9079.58,2.0,9043.0,9043.0,772905.0,2017.0
4462705.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,2.0,Benzene,16727.4,4.0,15537.0,15537.0,772905.0,2017.0
4462743.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,,"1,2,4-Trichlorobenzene",,,,,,2017.0
4462762.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,,Polychlorinated biphenyls ,,,,,,2017.0
4462775.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,2.0,Hexachlorobenzene,0.186479,4.0,0.003,0.003,772905.0,2017.0
4462789.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,2.0,"1,2,4-Trimethylbenzene",0.0316207,4.0,18.0,18.0,772905.0,2017.0
4462789.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,1.0,"1,2,4-Trimethylbenzene",1.426,2.0,967.0,967.0,772905.0,2017.0
4462791.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,,Mercury,,,,,,2017.0
4462796.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,1.0,Polycyclic aromatic compounds,5.92307,2.0,1.0,1.0,772905.0,2017.0
4471517.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,1.0,Ethylene oxide,314220.0,2.0,784.0,784.0,772905.0,2017.0
4471517.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,2.0,Ethylene oxide,1212638.41935,4.0,2839.0,2839.0,772905.0,2017.0
4536949.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,,Polycyclic aromatic compounds,,,,,,2018.0
4536972.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,1.0,"1,2,4-Trimethylbenzene",0.905895,2.0,612.0,612.0,777491.0,2018.0
4536972.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,2.0,"1,2,4-Trimethylbenzene",0.0335189,4.0,19.0,19.0,777491.0,2018.0
4536976.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,2.0,Hexachlorobenzene,0.187262,4.0,0.003,0.003,777491.0,2018.0
4536979.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,2.0,Mercury compounds,0.468227,4.0,1.0,1.0,777491.0,2018.0
4548100.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,2.0,Benzene,19695.1,4.0,18217.0,18217.0,777491.0,2018.0
4548100.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,1.0,Benzene,8047.65,2.0,7985.0,7985.0,777491.0,2018.0
4552535.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,1.0,Ethylene oxide,241385.0,2.0,600.0,600.0,777491.0,2018.0
4552535.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,2.0,Ethylene oxide,1032863.19953,4.0,2408.0,2408.0,777491.0,2018.0
4592074.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,1.0,Polycyclic aromatic compounds,5.96477,2.0,1.0,1.0,782076.0,2019.0
4592082.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,,Hexachlorobenzene,,,,,,2019.0
4592097.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,2.0,Mercury compounds,0.235093,4.0,0.5,0.5,782076.0,2019.0
4592103.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,1.0,"1,2,4-Trimethylbenzene",0.936041,2.0,630.0,630.0,782076.0,2019.0
4592103.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,2.0,"1,2,4-Trimethylbenzene",0.065549,4.0,37.0,37.0,782076.0,2019.0
4592105.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,2.0,Benzene,16199.2,4.0,14921.0,14921.0,782076.0,2019.0
4592105.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,1.0,Benzene,9848.39,2.0,9735.0,9735.0,782076.0,2019.0
4632777.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,1.0,Ethylene oxide,360616.0,2.0,893.0,893.0,782076.0,2019.0
4632777.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,2.0,Ethylene oxide,1120313.23175,4.0,2601.0,2601.0,782076.0,2019.0
4672452.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,2.0,Mercury compounds,0.472144,4.0,1.0,1.0,786662.0,2020.0
4672459.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,2.0,"1,2,4-Trimethylbenzene",0.0604873,4.0,34.0,34.0,786662.0,2020.0
4672459.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,1.0,"1,2,4-Trimethylbenzene",1.00814,2.0,676.0,676.0,786662.0,2020.0
4672460.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,2.0,Hexachlorobenzene,0.188828,4.0,0.003,0.003,786662.0,2020.0
4672473.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,2.0,Benzene,14589.9,4.0,13383.0,13383.0,786662.0,2020.0
4672473.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,1.0,Benzene,4692.39,2.0,4621.0,4621.0,786662.0,2020.0
4672482.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,1.0,Polycyclic aromatic compounds,5.98562,2.0,1.0,1.0,786662.0,2020.0
4710289.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,1.0,Ethylene oxide,412233.0,2.0,1017.0,1017.0,786662.0,2020.0
4710289.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,2.0,Ethylene oxide,882337.0,4.0,2040.0,2040.0,786662.0,2020.0
4763741.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,2.0,Hexachlorobenzene,0.189713,4.0,0.003,0.003,791687.0,2021.0
4763742.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,2.0,"1,2,4-Trimethylbenzene",0.0482598,4.0,27.0,27.0,791687.0,2021.0
4763742.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,1.0,"1,2,4-Trimethylbenzene",0.226149,2.0,151.0,151.0,791687.0,2021.0
4763750.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,1.0,Ethylene oxide,181153.0,2.0,445.0,445.0,791687.0,2021.0
4763750.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,2.0,Ethylene oxide,1044645.35692,4.0,2404.0,2404.0,791687.0,2021.0
4763753.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,1.0,Polycyclic aromatic compounds,6.0094,2.0,1.0,1.0,791687.0,2021.0
4763775.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,2.0,Benzene,9580.53,4.0,8747.0,8747.0,791687.0,2021.0
4763775.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,1.0,Benzene,4437.2,2.0,4351.0,4351.0,791687.0,2021.0
4763776.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,2.0,Mercury compounds,0.474355,4.0,1.0,1.0,791687.0,2021.0
4802269.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,1.0,Benzene,3601.5,2.0,3515.0,3515.0,797080.0,2022.0
4802269.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,2.0,Benzene,5451.62,4.0,4952.0,4952.0,797080.0,2022.0
4802280.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,1.0,Polycyclic aromatic compounds,6.03522,2.0,1.0,1.0,797080.0,2022.0
4802282.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,2.0,"1,2,4-Trimethylbenzene",0.0485063,4.0,27.0,27.0,797080.0,2022.0
4802282.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,1.0,"1,2,4-Trimethylbenzene",0.0285874,2.0,19.0,19.0,797080.0,2022.0
4802287.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,2.0,Ethylene oxide,1305057.28687,4.0,2988.0,2988.0,797080.0,2022.0
4802287.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,1.0,Ethylene oxide,399594.0,2.0,977.0,977.0,797080.0,2022.0
4802295.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,2.0,Hexachlorobenzene,0.190683,4.0,0.003,0.003,797080.0,2022.0
4802306.0,70765THDWCHIGHW,THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,,Mercury compounds,,,,,,2022.0
4412600.0,26574MRCNBRTE17,AMERICAN BITUMINOUS POWER PARTNERS LP,2.0,Mercury compounds,0.564414,4.0,10.758,10.758,337255.0,2017.0
4412600.0,26574MRCNBRTE17,AMERICAN BITUMINOUS POWER PARTNERS LP,1.0,Mercury compounds,0.00291483,2.0,0.012,0.012,337255.0,2017.0
4488403.0,26574MRCNBRTE17,AMERICAN BITUMINOUS POWER PARTNERS LP,2.0,Mercury compounds,0.572352,4.0,10.892,10.892,337249.0,2018.0
4488403.0,26574MRCNBRTE17,AMERICAN BITUMINOUS POWER PARTNERS LP,1.0,Mercury compounds,0.00341857,2.0,0.014,0.014,337249.0,2018.0
4575082.0,26574MRCNBRTE17,AMERICAN BITUMINOUS POWER PARTNERS LP,1.0,Mercury compounds,0.00319105,2.0,0.013,0.013,337243.0,2019.0
4575082.0,26574MRCNBRTE17,AMERICAN BITUMINOUS POWER PARTNERS LP,2.0,Mercury compounds,0.578523,4.0,10.992,10.992,337243.0,2019.0
4668599.0,26574MRCNBRTE17,AMERICAN BITUMINOUS POWER PARTNERS LP,1.0,Mercury compounds,2.46746e-05,2.0,0.0001,0.0001,337238.0,2020.0
4668599.0,26574MRCNBRTE17,AMERICAN BITUMINOUS POWER PARTNERS LP,2.0,Mercury compounds,0.404322,4.0,7.67,7.67,337238.0,2020.0
4735165.0,26574MRCNBRTE17,AMERICAN BITUMINOUS POWER PARTNERS LP,2.0,Mercury compounds,0.175087,4.0,3.31,3.31,337994.0,2021.0
4815225.0,26574MRCNBRTE17,AMERICAN BITUMINOUS POWER PARTNERS LP,2.0,Mercury compounds,0.212584,4.0,4.0,4.0,339268.0,2022.0
4815225.0,26574MRCNBRTE17,AMERICAN BITUMINOUS POWER PARTNERS LP,1.0,Mercury compounds,0.0100226,2.0,0.04,0.04,339268.0,2022.0
4797243.0,92154CSMDF7685S,STERIS ISOMEDIX SERVICES,1.0,Ethylene oxide,7670.45,2.0,5.91,5.91,2247343.65677,2022.0
4797243.0,92154CSMDF7685S,STERIS ISOMEDIX SERVICES,2.0,Ethylene oxide,18324.3,4.0,16.72,16.72,2247343.65677,2022.0
4407452.0,57702PTLNS3401U,PETE LIEN & SONS INC,2.0,Mercury compounds,0.300599,4.0,3.5,3.5,144653.0,2017.0
4491061.0,57702PTLNS3401U,PETE LIEN & SONS INC,2.0,Mercury compounds,0.189891,4.0,2.2,2.2,145910.0,2018.0
4565065.0,57702PTLNS3401U,PETE LIEN & SONS INC,2.0,Mercury compounds,0.754658,4.0,8.7,8.7,147168.0,2019.0
4642495.0,57702PTLNS3401U,PETE LIEN & SONS INC,2.0,Mercury compounds,0.0958878,4.0,1.1,1.1,148425.0,2020.0
4642495.0,57702PTLNS3401U,PETE LIEN & SONS INC,1.0,Mercury compounds,0.00178022,2.0,0.006,0.006,148425.0,2020.0
4747384.0,57702PTLNS3401U,PETE LIEN & SONS INC,2.0,Mercury compounds,0.289277,4.0,3.3,3.3,149951.0,2021.0
4747384.0,57702PTLNS3401U,PETE LIEN & SONS INC,1.0,Mercury compounds,0.00177906,2.0,0.006,0.006,149951.0,2021.0
4857791.0,57702PTLNS3401U,PETE LIEN & SONS INC,1.0,Mercury compounds,0.00208258,2.0,0.007,0.007,151585.0,2022.0
4857791.0,57702PTLNS3401U,PETE LIEN & SONS INC,2.0,Mercury compounds,0.0705465,4.0,0.8,0.8,151585.0,2022.0
